CGPA,Projects,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,label,Practical Experiences,I+P,I+W,P+W,Aptitude*SoftSkills,Internships less than 2,Workshops/Certifications less than 2
8.1,1,78,4.2,1,1,62,67,1,6,3,5,4,327.6,0,0
7.3,2,80,4.2,0,0,57,69,0,3,3,1,2,336.0,1,1
7.5,2,68,4.1,1,1,69,58,0,2,2,0,2,278.79999999999995,1,1
7.5,2,63,3.4,0,1,55,68,0,3,3,1,2,214.2,1,1
7.8,2,65,4.3,1,1,57,72,0,6,4,4,4,279.5,0,0
7.6,1,72,3.4,0,0,77,67,0,2,2,1,1,244.79999999999998,1,1
7.7,2,75,4.6,1,1,68,70,0,4,3,2,3,345.0,1,1
7.7,1,70,4.6,0,1,55,66,0,3,2,2,2,322.0,1,1
8.1,3,80,4.7,0,1,67,67,1,6,4,3,5,376.0,1,0
8.4,3,78,4.1,1,1,75,83,1,6,4,3,5,319.79999999999995,1,0
8.0,3,86,4.7,1,1,85,85,1,7,5,4,5,404.2,0,0
7.4,1,65,4.5,0,0,55,73,0,3,2,2,2,292.5,1,1
7.4,2,76,4.0,0,1,78,74,0,3,3,1,2,304.0,1,1
8.4,3,77,4.6,1,0,63,79,1,5,3,2,5,354.2,1,0
8.3,3,79,4.4,1,1,83,85,1,7,5,4,5,347.6,0,0
7.5,2,85,4.6,1,1,77,88,1,6,4,4,4,390.99999999999994,0,0
8.5,3,89,4.0,1,1,68,74,0,6,4,3,5,356.0,1,0
8.2,2,86,4.5,1,1,55,83,1,4,4,2,2,387.0,0,1
7.5,1,72,4.3,0,0,59,65,0,2,2,1,1,309.59999999999997,1,1
8.4,3,90,4.6,1,1,80,88,1,7,5,4,5,413.99999999999994,0,0
8.0,1,82,4.6,1,1,63,88,0,4,2,3,3,377.2,1,0
7.4,3,75,4.8,1,1,76,72,0,5,3,2,5,360.0,1,0
8.1,3,79,3.9,1,1,82,80,1,6,5,3,4,308.09999999999997,0,1
8.6,3,90,4.6,1,1,88,86,1,7,5,4,5,413.99999999999994,0,0
7.8,3,87,4.4,1,1,71,70,0,4,3,1,4,382.8,1,1
7.8,1,75,3.8,0,0,59,63,0,3,2,2,2,285.0,1,1
8.0,3,87,4.8,1,1,70,85,0,6,4,3,5,417.59999999999997,1,0
7.6,1,69,3.4,1,1,73,59,0,2,2,1,1,234.6,1,1
7.5,3,87,4.6,1,0,80,81,1,5,5,2,3,400.2,0,1
7.5,3,86,4.4,0,1,83,85,0,5,3,2,5,378.40000000000003,1,0
7.6,2,64,3.7,0,1,63,76,1,4,3,2,3,236.8,1,1
7.9,3,67,4.4,1,0,71,77,0,5,4,2,4,294.8,1,1
7.5,3,71,4.7,0,0,73,66,0,4,4,1,3,333.7,1,1
7.8,3,90,3.7,1,1,71,85,0,4,4,1,3,333.0,1,1
8.1,3,87,4.8,0,1,76,82,0,7,5,4,5,417.59999999999997,0,0
8.1,1,76,4.3,0,0,67,71,0,3,3,2,1,326.8,0,1
7.4,1,78,4.8,1,1,72,61,0,3,2,2,2,374.4,1,1
8.2,3,90,4.8,1,1,86,83,1,7,5,4,5,432.0,0,0
6.5,1,72,4.5,0,0,55,67,0,2,1,1,2,324.0,1,1
7.5,3,86,4.8,1,1,71,88,1,6,4,3,5,412.8,1,0
7.6,1,71,4.0,1,1,69,88,0,2,2,1,1,284.0,1,1
8.1,3,90,4.8,1,1,80,88,1,6,4,3,5,432.0,1,0
8.7,3,90,4.0,1,1,81,80,1,5,4,2,4,360.0,1,1
6.5,1,74,4.1,1,0,66,61,0,1,1,0,1,303.4,1,1
8.0,3,90,4.8,1,1,67,84,1,7,4,4,6,432.0,1,0
6.5,1,69,4.2,1,0,70,69,1,3,2,2,2,289.8,1,1
7.5,1,78,4.3,1,0,58,70,1,4,2,3,3,335.4,1,0
6.9,2,69,3.4,0,0,66,72,0,2,2,0,2,234.6,1,1
7.0,1,74,4.4,1,1,78,71,1,3,2,2,2,325.6,1,1
7.9,3,86,4.5,1,1,69,67,1,7,4,4,6,387.0,1,0
8.3,3,88,4.7,1,1,85,80,1,6,4,3,5,413.6,1,0
7.1,3,90,4.8,1,1,74,87,1,5,3,2,5,432.0,1,0
8.4,3,90,4.8,1,1,58,88,1,5,5,2,3,432.0,0,1
7.7,3,90,4.8,1,1,82,81,1,7,5,4,5,432.0,0,0
8.2,3,84,4.8,1,1,56,74,1,5,3,2,5,403.2,1,0
8.6,1,81,4.3,1,1,55,63,0,2,2,1,1,348.3,1,1
7.6,2,79,4.1,0,0,62,67,0,5,3,3,4,323.9,1,0
7.9,3,83,4.3,0,1,55,74,0,4,4,1,3,356.9,1,1
6.5,1,80,3.4,1,1,60,66,0,2,1,1,2,272.0,1,1
7.8,2,86,4.6,0,1,56,66,0,3,3,1,2,395.59999999999997,1,1
6.9,2,88,4.6,1,1,77,86,0,4,3,2,3,404.79999999999995,1,1
6.9,3,87,4.6,1,1,66,75,0,4,3,1,4,400.2,1,1
7.7,2,79,4.6,1,1,68,70,0,4,3,2,3,363.4,1,1
8.3,1,83,4.8,1,1,78,83,1,5,3,4,3,398.4,0,0
7.5,2,74,4.2,0,0,55,63,0,3,3,1,2,310.8,1,1
8.6,2,75,3.9,1,1,76,61,1,3,3,1,2,292.5,1,1
8.4,3,90,4.6,1,1,83,84,1,7,5,4,5,413.99999999999994,0,0
6.5,3,81,3.8,0,1,59,69,0,3,3,0,3,307.8,1,1
6.9,1,70,4.5,0,0,65,72,0,3,2,2,2,315.0,1,1
8.3,1,77,4.1,1,1,72,68,0,4,3,3,2,315.7,0,1
8.4,3,90,4.5,1,1,77,87,1,6,4,3,5,405.0,1,0
8.6,3,90,4.8,1,0,81,85,1,5,3,2,5,432.0,1,0
8.2,3,87,4.8,1,1,77,83,1,3,3,0,3,417.59999999999997,1,1
6.5,1,85,4.5,1,1,73,67,1,4,2,3,3,382.5,1,0
7.6,1,66,3.7,0,0,64,71,0,4,3,3,2,244.20000000000002,0,1
8.7,2,76,4.2,1,1,75,86,1,4,3,2,3,319.2,1,1
7.6,1,67,3.6,0,1,56,68,0,2,2,1,1,241.20000000000002,1,1
7.9,3,82,4.5,1,1,77,81,1,5,4,2,4,369.0,1,1
7.6,2,79,4.3,0,1,75,72,0,4,3,2,3,339.7,1,1
8.8,3,90,4.8,1,1,81,84,1,6,4,3,5,432.0,1,0
7.5,2,80,4.3,0,0,76,71,0,3,3,1,2,344.0,1,1
8.6,3,90,4.7,1,1,84,84,1,6,4,3,5,423.0,1,0
8.1,3,90,4.5,1,1,80,85,1,7,5,4,5,405.0,0,0
7.1,1,81,4.6,1,1,77,83,0,4,3,3,2,372.59999999999997,0,1
7.7,3,76,4.8,1,1,70,85,1,7,5,4,5,364.8,0,0
8.3,3,87,3.8,1,1,55,66,1,4,3,1,4,330.59999999999997,1,1
8.4,3,75,4.8,1,1,79,68,0,5,4,2,4,360.0,1,1
8.4,3,86,4.8,1,1,75,86,1,5,3,2,5,412.8,1,0
8.5,1,85,4.7,0,1,75,84,1,5,3,4,3,399.5,0,0
7.4,3,82,4.1,1,1,77,87,1,4,4,1,3,336.2,1,1
7.4,1,76,4.0,1,1,55,62,0,3,2,2,2,304.0,1,1
7.4,1,65,4.2,0,0,64,67,0,1,1,0,1,273.0,1,1
8.1,1,86,3.8,0,0,78,68,0,2,2,1,1,326.8,1,1
6.8,1,74,4.0,0,0,66,69,0,2,2,1,1,296.0,1,1
7.8,3,70,4.6,1,1,70,66,1,3,3,0,3,322.0,1,1
7.6,1,71,4.5,1,0,61,72,1,3,2,2,2,319.5,1,1
8.4,3,89,4.5,1,1,82,83,1,7,5,4,5,400.5,0,0
6.8,2,74,4.3,0,1,55,67,0,3,3,1,2,318.2,1,1
7.5,1,68,3.9,1,1,80,78,0,4,2,3,3,265.2,1,0
7.4,2,75,4.6,0,1,55,66,0,4,3,2,3,345.0,1,1
6.6,1,72,4.8,0,0,65,66,0,4,2,3,3,345.59999999999997,1,0
7.5,2,65,4.1,0,0,58,64,0,4,3,2,3,266.5,1,1
7.7,3,73,4.6,1,0,79,57,0,5,5,2,3,335.79999999999995,0,1
7.0,3,74,4.6,1,1,77,67,0,4,4,1,3,340.4,1,1
7.7,1,80,4.5,1,1,81,83,0,4,2,3,3,360.0,1,0
8.6,2,90,4.8,1,1,80,87,1,5,3,3,4,432.0,1,0
6.5,1,68,3.9,0,1,55,73,0,3,2,2,2,265.2,1,1
7.3,3,90,4.3,1,1,74,72,0,7,5,4,5,387.0,0,0
7.8,2,81,4.1,0,1,55,79,1,3,3,1,2,332.09999999999997,1,1
7.4,2,78,4.1,0,1,71,66,0,3,3,1,2,319.79999999999995,1,1
8.5,3,83,4.8,1,1,76,83,1,7,5,4,5,398.4,0,0
8.1,3,82,4.8,1,1,80,68,1,6,4,3,5,393.59999999999997,1,0
8.6,2,81,4.6,1,1,83,84,1,6,4,4,4,372.59999999999997,0,0
8.2,1,73,3.9,1,0,59,71,0,3,2,2,2,284.7,1,1
7.4,1,84,4.1,0,1,55,70,0,3,2,2,2,344.4,1,1
7.4,2,83,3.9,0,1,58,64,0,4,3,2,3,323.7,1,1
8.1,3,83,4.6,1,1,83,85,1,7,5,4,5,381.79999999999995,0,0
8.2,3,88,4.5,1,1,80,86,1,5,4,2,4,396.0,1,1
8.2,2,78,4.1,1,0,55,63,0,4,2,2,4,319.79999999999995,1,0
8.1,3,89,4.5,1,1,87,88,1,7,5,4,5,400.5,0,0
7.6,1,80,3.9,0,0,60,71,0,1,1,0,1,312.0,1,1
7.5,2,81,3.6,1,1,71,87,1,3,3,1,2,291.6,1,1
6.6,1,60,3.9,0,0,64,63,0,2,1,1,2,234.0,1,1
6.6,1,61,3.0,0,0,67,70,0,2,2,1,1,183.0,1,1
8.4,3,83,4.8,1,1,71,81,0,6,4,3,5,398.4,1,0
8.7,3,80,4.7,1,1,80,74,1,5,5,2,3,376.0,0,1
7.5,1,72,4.0,0,1,55,87,0,1,1,0,1,288.0,1,1
7.4,2,69,3.8,0,1,57,67,0,5,3,3,4,262.2,1,0
7.0,1,62,4.7,0,1,57,72,0,1,1,0,1,291.40000000000003,1,1
8.0,2,87,4.6,1,1,70,69,1,5,3,3,4,400.2,1,0
8.2,1,79,4.4,0,1,80,73,1,3,1,2,3,347.6,1,0
7.8,1,71,4.3,1,1,69,68,1,4,3,3,2,305.3,0,1
7.5,1,70,4.1,1,1,56,63,0,3,2,2,2,287.0,1,1
7.6,1,73,3.1,0,1,55,61,0,2,2,1,1,226.3,1,1
7.6,1,85,4.3,0,1,77,70,0,3,2,2,2,365.5,1,1
6.5,2,61,3.5,0,0,59,67,0,5,4,3,3,213.5,0,1
7.4,1,65,3.7,0,1,81,82,0,2,2,1,1,240.5,1,1
8.5,3,90,4.8,1,1,77,88,1,7,5,4,5,432.0,0,0
8.0,3,90,4.2,1,1,73,87,1,7,5,4,5,378.0,0,0
7.7,2,82,4.1,0,1,57,68,0,3,3,1,2,336.2,1,1
8.5,3,90,4.8,1,0,75,85,1,7,5,4,5,432.0,0,0
8.0,3,83,3.7,0,1,59,81,0,4,3,1,4,307.1,1,1
7.2,2,77,4.0,0,1,55,64,0,3,2,1,3,308.0,1,1
7.6,3,90,4.8,1,1,84,86,1,4,4,1,3,432.0,1,1
7.7,2,75,4.5,0,1,67,67,0,3,3,1,2,337.5,1,1
7.5,1,72,3.6,0,1,61,60,0,3,3,2,1,259.2,0,1
7.6,1,78,4.8,1,1,67,73,0,2,2,1,1,374.4,1,1
6.5,1,78,3.6,0,1,78,72,0,2,2,1,1,280.8,1,1
7.0,1,70,4.0,0,0,60,58,0,3,2,2,2,280.0,1,1
8.1,1,76,3.4,0,1,70,62,1,2,2,1,1,258.4,1,1
8.1,3,84,4.1,1,1,87,85,1,7,5,4,5,344.4,0,0
7.8,2,76,4.4,0,1,58,66,1,4,3,2,3,334.40000000000003,1,1
7.3,1,83,4.5,1,1,64,76,1,5,2,4,4,373.5,1,0
6.5,1,86,3.9,0,1,55,65,0,2,2,1,1,335.4,1,1
7.5,3,78,4.3,0,1,55,64,0,5,4,2,4,335.4,1,1
6.5,1,69,3.9,0,0,60,72,0,2,2,1,1,269.09999999999997,1,1
7.6,2,90,3.8,1,1,72,65,0,4,3,2,3,342.0,1,1
8.2,2,77,4.5,1,1,71,80,0,4,3,2,3,346.5,1,1
8.4,1,87,4.2,1,1,76,78,0,4,3,3,2,365.40000000000003,0,1
8.1,2,72,4.2,0,1,55,68,1,4,4,2,2,302.40000000000003,0,1
8.0,1,75,3.6,1,1,78,83,1,2,2,1,1,270.0,1,1
7.5,3,83,4.6,1,1,81,80,0,4,4,1,3,381.79999999999995,1,1
8.9,3,90,4.3,1,1,66,83,1,6,4,3,5,387.0,1,0
6.6,2,80,4.8,1,1,57,84,0,4,4,2,2,384.0,0,1
6.8,1,60,4.0,0,1,64,66,0,2,2,1,1,240.0,1,1
7.7,1,67,3.8,0,0,55,63,0,2,1,1,2,254.6,1,1
7.4,1,68,4.4,0,0,56,64,0,2,2,1,1,299.20000000000005,1,1
8.5,3,90,4.7,1,1,84,87,1,7,5,4,5,423.0,0,0
7.3,1,78,3.3,0,0,60,67,0,1,1,0,1,257.4,1,1
8.1,3,88,4.7,1,0,88,86,1,3,3,0,3,413.6,1,1
7.7,1,83,3.7,0,1,55,69,0,2,1,1,2,307.1,1,1
6.5,1,87,4.3,0,0,55,74,0,2,2,1,1,374.09999999999997,1,1
7.0,1,86,4.0,0,1,55,83,1,2,2,1,1,344.0,1,1
8.0,3,74,4.7,1,1,77,88,1,5,3,2,5,347.8,1,0
7.3,1,79,3.4,0,1,55,68,0,3,2,2,2,268.59999999999997,1,1
6.7,1,80,4.4,0,1,55,64,1,4,2,3,3,352.0,1,0
8.0,0,85,4.8,1,1,67,83,0,1,0,1,1,408.0,1,1
7.6,1,72,4.0,0,1,55,73,0,1,1,0,1,288.0,1,1
7.6,2,86,4.2,0,0,55,70,0,4,3,2,3,361.2,1,1
7.5,1,79,4.5,1,0,56,71,0,5,2,4,4,355.5,1,0
8.6,3,81,3.9,1,1,75,84,1,7,4,4,6,315.9,1,0
7.6,2,81,4.7,1,1,57,65,1,5,3,3,4,380.7,1,0
7.8,2,90,4.8,1,1,81,80,1,5,3,3,4,432.0,1,0
8.5,3,90,4.8,1,0,78,81,1,7,5,4,5,432.0,0,0
8.1,2,80,4.0,1,1,74,79,1,3,3,1,2,320.0,1,1
6.5,3,78,4.3,1,1,55,82,0,6,4,3,5,335.4,1,0
7.4,2,84,4.2,1,1,55,86,0,5,3,3,4,352.8,1,0
7.8,2,84,4.7,1,0,80,78,0,4,3,2,3,394.8,1,1
7.5,2,66,3.8,0,0,64,67,0,3,3,1,2,250.79999999999998,1,1
8.4,3,90,4.8,1,0,77,82,0,6,4,3,5,432.0,1,0
6.8,2,82,4.4,1,1,77,62,1,3,3,1,2,360.8,1,1
7.7,1,85,3.9,0,0,57,59,1,2,2,1,1,331.5,1,1
7.6,1,82,4.0,1,1,59,67,0,3,2,2,2,328.0,1,1
7.9,3,80,4.8,1,1,89,86,1,6,4,3,5,384.0,1,0
7.4,1,82,4.1,0,1,58,69,0,1,1,0,1,336.2,1,1
7.3,1,74,3.7,0,0,62,65,0,2,2,1,1,273.8,1,1
7.6,1,70,3.9,0,0,71,63,1,2,1,1,2,273.0,1,1
7.6,1,77,4.2,0,1,59,71,0,3,2,2,2,323.40000000000003,1,1
6.7,1,90,4.3,0,0,80,82,1,2,2,1,1,387.0,1,1
8.3,2,81,3.6,1,1,81,84,0,3,3,1,2,291.6,1,1
6.5,2,79,4.4,0,1,58,74,1,3,3,1,2,347.6,1,1
8.0,3,90,4.8,1,1,76,84,1,6,4,3,5,432.0,1,0
8.8,3,90,4.8,1,1,72,86,1,7,5,4,5,432.0,0,0
8.4,3,90,4.3,1,0,59,66,1,3,3,0,3,387.0,1,1
7.9,2,74,4.1,0,1,55,72,0,3,3,1,2,303.4,1,1
7.6,2,80,4.6,1,1,72,83,0,3,2,1,3,368.0,1,1
7.3,1,85,4.2,0,1,73,68,0,1,1,0,1,357.0,1,1
6.7,3,78,4.1,1,1,55,82,1,5,4,2,4,319.79999999999995,1,1
7.6,2,82,4.2,0,1,56,70,0,3,3,1,2,344.40000000000003,1,1
7.3,2,83,4.2,0,1,71,66,0,2,2,0,2,348.6,1,1
8.5,3,82,4.4,1,1,87,83,1,5,5,2,3,360.8,0,1
7.7,3,81,4.8,1,1,79,85,1,4,4,1,3,388.8,1,1
6.5,1,65,4.1,0,0,58,70,0,2,2,1,1,266.5,1,1
6.5,1,74,3.5,0,1,55,71,1,1,1,0,1,259.0,1,1
7.5,1,79,4.3,0,0,58,70,0,2,2,1,1,339.7,1,1
7.4,1,67,3.1,0,1,55,63,0,3,2,2,2,207.70000000000002,1,1
8.1,3,82,4.4,1,1,69,83,0,4,4,1,3,360.8,1,1
7.6,2,74,4.0,1,1,62,63,1,2,2,0,2,296.0,1,1
8.9,3,80,4.4,1,1,64,74,1,7,5,4,5,352.0,0,0
8.4,3,90,4.7,1,1,77,84,1,7,5,4,5,423.0,0,0
8.2,3,87,4.7,1,1,86,71,1,7,5,4,5,408.90000000000003,0,0
6.5,1,69,4.4,0,0,57,66,0,1,1,0,1,303.6,1,1
7.0,3,82,4.7,1,1,60,67,1,4,4,1,3,385.40000000000003,1,1
6.5,2,77,3.8,0,0,59,57,1,4,4,2,2,292.59999999999997,0,1
8.6,1,83,3.0,0,0,55,72,0,3,2,2,2,249.0,1,1
8.2,3,87,4.6,1,1,65,85,1,6,4,3,5,400.2,1,0
7.4,1,67,4.4,0,1,60,61,0,2,2,1,1,294.8,1,1
7.4,1,71,3.9,0,0,57,72,0,2,2,1,1,276.9,1,1
8.6,3,86,4.3,1,1,77,86,1,7,5,4,5,369.8,0,0
6.7,2,81,3.8,0,0,61,65,0,4,3,2,3,307.8,1,1
7.7,2,71,4.3,1,1,79,81,1,4,4,2,2,305.3,0,1
6.5,2,79,4.1,1,0,57,64,0,4,4,2,2,323.9,0,1
8.2,3,83,4.5,1,1,76,85,1,6,4,3,5,373.5,1,0
7.7,3,74,4.2,1,1,74,81,1,3,3,0,3,310.8,1,1
6.5,2,87,4.8,1,1,74,88,1,3,2,1,3,417.59999999999997,1,1
7.7,2,78,4.2,1,1,69,76,1,5,3,3,4,327.6,1,0
6.8,1,74,4.3,0,1,61,68,0,2,2,1,1,318.2,1,1
7.5,2,72,4.3,0,0,56,71,0,2,2,0,2,309.59999999999997,1,1
7.4,2,80,4.1,0,0,66,64,0,3,2,1,3,328.0,1,1
6.9,1,75,3.7,0,1,65,66,0,3,2,2,2,277.5,1,1
7.9,3,90,4.3,1,1,83,84,1,7,5,4,5,387.0,0,0
8.2,2,83,4.8,0,1,71,65,0,3,2,1,3,398.4,1,1
7.6,3,75,4.3,1,0,55,64,0,6,4,3,5,322.5,1,0
8.3,3,88,4.8,1,1,79,86,1,5,4,2,4,422.4,1,1
9.0,1,70,3.5,1,0,56,61,1,2,1,1,2,245.0,1,1
7.7,1,75,3.6,1,1,56,65,0,2,1,1,2,270.0,1,1
8.2,3,90,4.7,1,1,55,70,1,4,4,1,3,423.0,1,1
8.1,3,82,4.3,1,1,76,65,1,6,4,3,5,352.59999999999997,1,0
8.2,3,90,4.8,1,1,77,86,0,7,5,4,5,432.0,0,0
8.3,3,84,4.4,1,1,76,88,1,5,3,2,5,369.6,1,0
8.5,1,77,4.6,0,1,55,82,1,4,2,3,3,354.2,1,0
8.1,3,88,4.8,1,1,80,82,0,6,4,3,5,422.4,1,0
6.5,3,77,4.4,0,0,55,70,0,4,4,1,3,338.8,1,1
6.5,1,70,3.8,0,1,59,68,1,2,2,1,1,266.0,1,1
7.6,1,67,3.8,0,0,60,69,0,1,1,0,1,254.6,1,1
6.5,1,73,3.4,0,0,55,65,0,3,2,2,2,248.2,1,1
7.9,3,90,4.7,1,1,87,83,1,7,5,4,5,423.0,0,0
8.3,3,89,4.4,1,1,63,81,1,6,4,3,5,391.6,1,0
7.7,2,72,3.6,0,1,55,66,0,2,2,0,2,259.2,1,1
8.9,3,85,4.8,1,1,81,79,1,7,5,4,5,408.0,0,0
8.6,3,87,4.6,1,1,72,85,0,4,3,1,4,400.2,1,1
7.4,1,71,3.3,0,0,55,62,0,3,2,2,2,234.29999999999998,1,1
9.0,3,83,4.8,1,1,76,87,1,8,5,5,6,398.4,0,0
6.5,3,80,4.3,1,1,82,68,0,4,4,1,3,344.0,1,1
7.7,2,71,4.0,1,1,57,70,0,3,3,1,2,284.0,1,1
7.6,2,88,4.7,0,1,83,86,1,3,3,1,2,413.6,1,1
8.5,3,87,4.3,1,1,79,85,1,7,4,4,6,374.09999999999997,1,0
6.5,1,80,3.7,0,1,67,68,1,2,1,1,2,296.0,1,1
8.1,1,69,4.0,0,1,55,70,0,2,2,1,1,276.0,1,1
7.6,1,68,4.3,1,1,64,71,0,3,2,2,2,292.4,1,1
8.7,2,74,4.2,1,1,55,80,1,4,3,2,3,310.8,1,1
6.5,2,74,4.1,0,1,55,59,0,3,3,1,2,303.4,1,1
7.4,3,80,4.6,1,1,79,73,0,7,5,4,5,368.0,0,0
8.5,2,80,4.3,1,1,55,86,0,6,3,4,5,344.0,1,0
8.4,3,76,4.8,1,1,56,80,0,6,5,3,4,364.8,0,1
6.7,3,87,4.4,1,1,69,67,0,4,4,1,3,382.8,1,1
8.1,3,72,4.0,1,1,72,65,1,4,4,1,3,288.0,1,1
7.6,1,83,4.8,1,1,79,79,0,2,2,1,1,398.4,1,1
7.0,3,84,4.8,1,1,72,84,1,4,4,1,3,403.2,1,1
7.5,3,80,4.0,1,1,79,83,0,4,4,1,3,320.0,1,1
7.7,1,90,4.4,0,1,80,64,0,2,1,1,2,396.00000000000006,1,1
8.1,3,86,3.8,1,1,71,84,1,7,5,4,5,326.8,0,0
8.1,2,79,4.3,0,1,58,78,0,3,2,1,3,339.7,1,1
7.8,3,80,4.4,1,1,61,84,1,8,5,5,6,352.0,0,0
6.8,1,90,4.5,0,1,73,57,0,2,2,1,1,405.0,1,1
8.4,3,77,4.5,1,1,68,83,1,6,4,3,5,346.5,1,0
8.5,3,90,4.8,1,1,85,84,1,7,5,4,5,432.0,0,0
8.3,3,82,4.4,1,1,72,81,1,5,4,2,4,360.8,1,1
7.4,1,64,4.2,0,1,56,71,0,2,2,1,1,268.8,1,1
6.5,1,60,4.1,0,0,55,66,0,2,1,1,2,245.99999999999997,1,1
7.6,1,70,3.8,0,1,55,69,1,3,2,2,2,266.0,1,1
7.5,1,68,3.7,1,1,57,70,0,4,2,3,3,251.60000000000002,1,0
8.2,3,68,3.8,1,1,75,73,1,4,4,1,3,258.4,1,1
6.9,1,69,4.0,0,1,64,71,0,2,2,1,1,276.0,1,1
7.7,3,90,4.8,1,1,86,88,1,7,5,4,5,432.0,0,0
8.2,1,79,4.8,1,1,61,58,0,4,2,3,3,379.2,1,0
8.4,2,76,4.0,1,1,55,84,1,4,3,2,3,304.0,1,1
7.8,1,78,4.2,0,0,55,72,0,3,2,2,2,327.6,1,1
7.7,2,78,3.9,1,1,59,70,0,3,3,1,2,304.2,1,1
6.6,2,76,3.8,0,0,58,62,0,3,3,1,2,288.8,1,1
6.9,3,86,4.8,1,1,79,85,1,7,5,4,5,412.8,0,0
7.9,1,69,3.6,1,1,76,63,0,2,1,1,2,248.4,1,1
6.8,1,83,3.9,0,0,58,61,0,2,2,1,1,323.7,1,1
7.7,2,90,4.4,1,1,79,69,1,2,2,0,2,396.00000000000006,1,1
7.6,1,77,4.4,0,1,63,66,0,2,2,1,1,338.8,1,1
7.7,1,74,4.5,0,0,84,67,0,2,2,1,1,333.0,1,1
8.4,1,74,3.7,0,1,55,72,1,3,2,2,2,273.8,1,1
6.6,1,81,4.0,0,0,55,66,0,3,2,2,2,324.0,1,1
8.5,3,90,4.6,1,1,71,84,1,7,5,4,5,413.99999999999994,0,0
7.7,1,78,3.9,0,1,69,72,0,2,2,1,1,304.2,1,1
6.5,3,77,4.0,1,0,62,71,0,3,3,0,3,308.0,1,1
7.9,3,88,4.6,1,1,84,85,1,6,4,3,5,404.79999999999995,1,0
8.1,3,90,4.4,1,0,81,80,0,7,5,4,5,396.00000000000006,0,0
6.5,2,73,4.1,0,0,59,69,0,2,2,0,2,299.29999999999995,1,1
7.5,3,89,3.9,0,1,77,76,1,3,3,0,3,347.09999999999997,1,1
6.5,3,66,4.7,1,0,67,65,0,7,5,4,5,310.2,0,0
6.7,3,88,4.1,1,0,60,84,0,4,3,1,4,360.79999999999995,1,1
8.1,3,90,4.8,1,1,80,87,1,7,5,4,5,432.0,0,0
8.0,2,85,4.5,0,1,66,71,0,4,3,2,3,382.5,1,1
7.5,2,82,4.8,1,1,66,71,1,3,2,1,3,393.59999999999997,1,1
7.6,3,74,4.3,1,1,68,64,1,5,4,2,4,318.2,1,1
8.4,3,88,4.5,1,1,73,83,1,7,5,4,5,396.0,0,0
7.5,2,64,3.4,0,1,55,68,0,3,3,1,2,217.6,1,1
7.3,1,65,3.3,0,1,61,74,0,2,2,1,1,214.5,1,1
7.6,1,66,3.6,0,1,67,65,0,3,2,2,2,237.6,1,1
7.9,3,83,4.8,1,1,58,81,0,6,4,3,5,398.4,1,0
8.6,2,81,4.3,1,1,79,84,1,5,3,3,4,348.3,1,0
6.8,1,81,4.2,0,1,55,64,0,3,2,2,2,340.2,1,1
7.5,2,74,4.2,1,0,76,80,0,4,3,2,3,310.8,1,1
7.2,1,71,3.8,0,1,62,59,0,2,2,1,1,269.8,1,1
7.6,3,82,4.8,1,0,79,83,0,7,4,4,6,393.59999999999997,1,0
6.5,2,68,4.5,1,1,69,71,0,4,3,2,3,306.0,1,1
8.0,1,86,4.6,1,1,77,84,0,4,2,3,3,395.59999999999997,1,0
7.4,2,70,4.1,1,0,77,69,0,3,3,1,2,287.0,1,1
7.7,1,82,4.7,1,1,62,68,0,1,1,0,1,385.40000000000003,1,1
7.1,2,89,4.2,1,1,61,76,1,4,2,2,4,373.8,1,0
6.9,1,72,4.6,0,1,55,67,0,1,1,0,1,331.2,1,1
6.7,1,60,4.5,0,0,62,59,0,2,1,1,2,270.0,1,1
8.0,2,71,4.1,1,1,80,65,0,4,3,2,3,291.09999999999997,1,1
7.1,2,74,4.3,1,1,55,66,0,5,3,3,4,318.2,1,0
6.9,2,71,4.0,0,1,55,71,0,2,2,0,2,284.0,1,1
8.3,3,86,4.8,1,1,78,83,1,7,5,4,5,412.8,0,0
8.5,3,87,4.1,1,1,85,83,1,7,5,4,5,356.7,0,0
6.5,1,74,4.7,1,1,66,67,0,4,2,3,3,347.8,1,0
8.6,3,90,4.8,1,1,88,87,1,7,5,4,5,432.0,0,0
8.3,3,90,4.8,1,1,75,85,1,7,5,4,5,432.0,0,0
8.3,3,84,4.5,1,0,73,84,1,7,5,4,5,378.0,0,0
7.7,3,90,4.7,1,0,88,78,0,5,5,2,3,423.0,0,1
6.5,1,73,3.6,0,0,61,72,0,2,2,1,1,262.8,1,1
8.7,3,88,4.8,1,1,72,88,1,7,5,4,5,422.4,0,0
7.4,3,82,4.4,1,0,56,83,0,5,4,2,4,360.8,1,1
7.4,2,79,4.1,0,1,61,82,0,4,3,2,3,323.9,1,1
7.6,1,74,4.3,0,1,55,66,1,4,2,3,3,318.2,1,0
8.2,3,90,4.4,1,1,67,88,1,5,3,2,5,396.00000000000006,1,0
8.2,3,90,4.8,1,1,73,88,1,7,5,4,5,432.0,0,0
8.8,3,77,4.5,1,1,83,82,1,5,3,2,5,346.5,1,0
7.6,1,78,4.8,0,0,78,63,0,1,1,0,1,374.4,1,1
7.8,2,74,4.3,0,0,55,68,0,4,3,2,3,318.2,1,1
