StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,label
3974,8.5,2,3,0,89,4.2,Yes,Yes,78,87,1
3975,7.7,1,2,2,61,3.8,Yes,Yes,72,61,0
3976,7.2,1,1,0,72,4.1,No,Yes,55,73,0
3977,6.5,0,1,0,66,3.5,No,No,55,67,0
3978,7.6,1,2,1,79,4.5,No,Yes,55,68,0
3979,7.5,1,1,0,68,3.6,No,Yes,69,62,0
3980,7,1,1,1,74,4.4,No,Yes,64,61,0
3981,8.4,1,2,2,79,4.8,Yes,Yes,61,81,0
3982,7.7,0,3,2,86,4.7,Yes,Yes,78,84,1
3983,8.3,1,1,0,75,4.2,Yes,Yes,86,86,1
3984,8.8,1,2,2,77,4.3,Yes,Yes,74,79,1
3985,6.5,1,3,0,90,4.6,Yes,Yes,84,80,1
3986,7.6,2,1,0,73,4,No,Yes,82,75,1
3987,6.5,1,1,0,72,4.5,No,No,55,66,0
3988,7.6,1,1,1,72,4.6,Yes,Yes,56,66,1
3989,8.1,0,3,1,86,4.7,Yes,Yes,63,79,1
3990,8.2,1,3,2,90,4.8,Yes,Yes,85,77,1
3991,8,1,3,2,77,4.5,Yes,No,78,77,0
3992,8.2,1,2,2,88,4.4,Yes,Yes,81,85,1
3993,8.6,1,3,2,76,4,No,No,71,88,0
3994,8.4,1,3,2,72,4.6,Yes,No,70,70,1
3995,7.6,1,3,1,73,4.1,No,Yes,80,70,0
3996,8.4,1,3,2,90,4.8,Yes,Yes,69,87,1
3997,8.4,2,3,2,88,4.5,Yes,Yes,90,79,1
3998,7.6,1,2,0,76,4,No,No,62,61,0
3999,8.3,2,3,2,90,4.8,Yes,Yes,80,86,1
4000,6.5,1,1,0,85,4.6,No,Yes,59,65,0
4001,8.1,1,2,1,73,4.2,No,Yes,83,87,0
4002,7.7,1,2,0,80,4.6,No,Yes,57,68,0
4003,7.2,0,1,0,75,3.5,No,No,55,74,0
4004,8.3,1,1,2,74,4.1,Yes,Yes,55,66,0
4005,8.3,2,3,0,86,4.7,Yes,Yes,76,84,1
4006,8.2,2,3,3,88,4.8,Yes,Yes,74,86,1
4007,8.4,1,2,0,79,4.3,Yes,Yes,70,74,1
4008,7.4,1,2,1,78,4.6,No,Yes,67,68,0
4009,7.7,1,2,2,78,3.8,Yes,No,63,67,0
4010,8.7,0,2,1,80,4.8,Yes,Yes,82,79,1
4011,7.8,2,3,2,82,4.6,No,Yes,86,81,1
4012,7.8,2,3,2,90,4.8,Yes,Yes,85,85,1
4013,7.7,1,1,0,72,4.4,No,No,72,69,0
4014,8.2,2,2,2,70,4.2,Yes,No,56,71,0
4015,8.9,0,3,3,87,4.8,Yes,Yes,73,88,1
4016,7.5,1,2,1,76,3.8,No,Yes,55,75,0
4017,8.3,1,3,2,82,4.8,Yes,Yes,81,83,1
4018,8,1,3,2,90,4.4,Yes,Yes,72,82,1
4019,6.6,0,1,1,69,4.2,No,No,55,68,0
4020,8.2,2,3,2,86,4.4,Yes,Yes,79,85,1
4021,6.6,0,2,0,64,3.3,No,Yes,57,65,0
4022,7.4,1,1,0,77,4,No,No,71,67,0
4023,7.5,1,3,2,90,4.8,Yes,Yes,71,84,1
4024,6.6,0,2,1,63,4.1,No,No,57,62,0
4025,7.7,0,1,0,82,4.1,No,No,58,71,0
4026,7.7,0,1,1,87,3.9,Yes,No,75,82,0
4027,7.6,2,2,1,88,4.8,Yes,Yes,83,86,0
4028,6.5,1,1,0,77,3.6,Yes,Yes,60,74,0
4029,6.5,1,2,1,89,4,No,Yes,55,67,0
4030,8.3,1,3,1,73,4.7,Yes,No,71,65,0
4031,8.5,1,3,1,84,3.9,Yes,Yes,72,82,1
4032,7.4,1,1,0,77,3.6,No,Yes,73,78,0
4033,6.6,1,3,2,89,4.5,Yes,Yes,71,88,1
4034,7.6,1,1,1,71,4.2,Yes,Yes,63,63,0
4035,6.7,0,1,0,74,4.1,Yes,Yes,60,64,0
4036,7.6,0,1,2,75,4.2,Yes,No,77,83,0
4037,7.5,1,1,0,66,3.7,No,No,60,68,0
4038,8.1,1,2,0,74,4.7,Yes,Yes,61,69,0
4039,8,1,3,2,89,4.3,Yes,Yes,84,88,1
4040,8.3,1,1,0,81,4.5,Yes,No,80,68,1
4041,6.5,1,1,1,85,4.8,No,Yes,55,61,0
4042,7.9,1,3,2,90,4.8,Yes,No,84,88,1
4043,8.8,2,3,3,90,4.8,Yes,Yes,73,87,1
4044,7.5,0,1,0,88,4.7,No,No,61,60,0
4045,7.4,1,1,1,60,4.3,Yes,Yes,80,75,0
4046,8.3,1,2,0,82,4.5,Yes,Yes,71,67,1
4047,7.7,1,1,1,79,3.7,No,Yes,59,63,0
4048,7.6,2,2,0,74,4,No,Yes,62,83,1
4049,7.7,0,1,0,66,3.7,No,No,55,70,0
4050,8.5,0,3,2,76,4.8,Yes,No,74,81,1
4051,8.6,2,3,1,90,4.8,Yes,Yes,75,83,1
4052,7.5,1,1,1,73,3.5,No,Yes,58,69,0
4053,8.5,1,3,0,88,4.8,Yes,Yes,82,65,1
4054,7.4,1,2,0,76,4.5,No,Yes,55,72,0
4055,7.4,2,3,1,77,4.4,Yes,Yes,78,65,0
4056,8.3,0,3,2,88,4.8,Yes,Yes,74,72,1
4057,8.5,2,3,2,71,4.6,Yes,Yes,74,83,1
4058,8.2,2,1,1,90,4,No,Yes,55,66,0
4059,6.6,1,1,0,74,4.6,No,Yes,55,75,0
4060,8.7,2,3,2,90,4.7,Yes,Yes,77,88,1
4061,7,1,1,0,72,4.5,No,Yes,71,65,0
4062,7.2,1,3,1,71,4.4,Yes,Yes,58,68,0
4063,8.1,0,3,0,86,3.7,Yes,Yes,90,85,1
4064,7.7,1,2,2,78,4.3,Yes,Yes,79,81,1
4065,8.2,1,2,1,86,4.5,Yes,Yes,74,83,1
4066,7.4,1,1,0,69,4,No,Yes,64,74,0
4067,7.5,0,2,2,73,4.8,Yes,Yes,64,83,1
4068,8.2,2,3,2,90,4.8,Yes,Yes,85,85,1
4069,6.5,1,3,2,71,4.2,No,No,80,88,0
4070,7.6,1,1,0,69,3.9,No,Yes,64,62,0
4071,7.7,1,1,0,82,4.5,Yes,Yes,55,84,0
4072,8.2,2,3,3,90,4.5,Yes,Yes,80,86,0
4073,7.8,2,3,2,90,4.8,Yes,Yes,81,84,1
4074,8.3,1,3,2,90,4.8,Yes,Yes,84,83,1
4075,7.8,1,1,1,70,4.1,No,Yes,79,66,0
4076,6.9,2,2,2,72,3.7,Yes,Yes,58,71,0
4077,7.9,1,3,2,90,4.4,Yes,Yes,80,84,1
4078,7.5,1,2,1,65,4.1,No,No,68,73,0
4079,8.2,1,1,2,76,4.5,Yes,Yes,58,81,1
4080,7.9,2,3,2,87,4.8,Yes,Yes,83,69,1
4081,8.8,2,3,2,90,4.8,Yes,Yes,73,80,1
4082,8,1,0,2,79,4.4,Yes,Yes,73,84,1
4083,8.4,2,3,2,90,4.8,Yes,Yes,84,83,1
4084,7,1,2,0,69,4.7,No,Yes,57,65,1
4085,7.8,0,3,0,83,4.4,Yes,Yes,81,73,0
4086,8.5,0,3,0,84,4.5,Yes,Yes,73,65,1
4087,7.2,0,1,0,73,4.4,No,Yes,86,76,0
4088,6.5,1,2,0,66,4.2,No,Yes,59,64,0
4089,6.5,1,1,0,72,4.8,No,No,68,70,0
4090,7.3,1,3,0,77,4.5,Yes,Yes,55,66,0
4091,8.3,2,3,2,90,4.8,Yes,Yes,81,87,1
4092,8,2,3,2,90,4.6,Yes,Yes,77,84,1
4093,7.4,1,2,1,68,3.6,No,No,55,64,0
4094,8.3,2,3,0,90,4.8,Yes,Yes,77,83,1
4095,6.5,1,3,2,77,4.2,Yes,Yes,78,81,0
4096,8.7,1,3,3,88,3.8,Yes,Yes,68,82,0
4097,7.7,2,1,0,83,4.6,No,Yes,63,64,0
4098,7.6,0,1,1,70,3.9,No,Yes,61,71,0
4099,7.4,1,1,1,78,3.7,No,Yes,55,64,1
4100,7.5,1,1,1,75,4,No,No,55,74,0
4101,7.2,1,1,1,72,4.5,Yes,Yes,61,73,0
4102,7.1,0,3,0,80,4.4,Yes,No,80,83,1
4103,7.6,2,2,1,88,4.6,Yes,Yes,79,86,0
4104,7.3,1,1,1,72,3.5,No,Yes,55,67,0
4105,8.5,2,3,2,79,4.8,No,No,72,69,0
4106,8.3,2,3,2,90,4.8,Yes,Yes,87,76,1
4107,7.7,1,3,3,84,4.7,Yes,Yes,78,73,0
4108,7.5,1,2,2,89,4.8,Yes,Yes,78,75,1
4109,7.6,1,3,2,84,4.6,Yes,Yes,67,86,1
4110,8.8,2,3,0,88,4.7,No,Yes,58,87,1
4111,6.5,0,2,0,74,3.5,No,No,61,61,0
4112,7.5,1,1,0,72,4.4,Yes,Yes,55,61,1
4113,8.4,1,1,0,72,3.8,No,No,59,62,0
4114,8,1,1,1,77,4.7,No,Yes,55,71,0
4115,7.5,0,3,1,65,4.2,No,No,58,67,0
4116,7.4,1,2,0,71,3.7,No,Yes,55,62,0
4117,8.1,1,3,2,75,3.9,Yes,Yes,74,83,0
4118,8.2,1,1,2,72,4.1,No,Yes,79,69,0
4119,8,2,3,2,79,4.8,No,No,74,79,1
4120,7.5,2,2,2,90,4.3,Yes,Yes,85,83,1
4121,7.9,1,1,0,80,4.4,Yes,Yes,74,86,0
4122,6.7,0,1,0,75,4.2,No,No,60,81,0
4123,7.7,2,1,0,68,4.6,No,No,65,62,0
4124,8.5,1,3,0,85,4.8,Yes,Yes,79,81,1
4125,6.6,1,1,0,69,3.8,No,Yes,61,64,0
4126,8.2,1,2,2,84,4.5,Yes,Yes,68,63,1
4127,8,0,2,2,87,4.7,Yes,No,72,83,0
4128,8,0,1,0,75,3.8,Yes,No,57,64,0
4129,8,1,3,2,77,4.5,Yes,Yes,79,71,0
4130,7.6,1,3,1,65,3.7,No,No,56,59,0
4131,8.4,2,3,2,89,3.9,Yes,Yes,74,83,1
4132,8.4,1,3,2,79,4.5,Yes,Yes,86,87,1
4133,7.3,0,1,1,75,3.2,No,Yes,56,63,0
4134,6.6,1,2,1,64,3.5,No,Yes,62,66,0
4135,8.3,1,2,3,82,3.7,No,Yes,69,84,0
4136,7.5,0,1,0,79,3.6,No,Yes,77,72,0
4137,7.6,1,1,2,75,4.8,No,Yes,60,68,0
4138,7.5,1,3,2,88,4.8,Yes,Yes,81,77,1
4139,8.5,2,3,2,90,4.7,Yes,Yes,73,85,1
4140,7.4,1,2,0,68,3.8,No,Yes,57,65,0
4141,7.1,2,2,1,84,3.9,No,No,59,68,0
4142,7.5,1,1,1,80,4.2,No,No,55,62,0
4143,8.2,1,3,0,85,4.4,Yes,No,65,66,0
4144,7.8,1,3,1,85,4.5,Yes,Yes,87,83,1
4145,7.5,1,1,1,78,4.2,No,No,76,69,0
4146,6.6,0,1,0,81,4.5,Yes,Yes,58,86,0
4147,7.8,0,3,3,85,4.8,Yes,Yes,80,81,1
4148,8.7,1,2,2,73,4.4,No,Yes,72,68,0
4149,8.3,1,3,0,68,4.6,Yes,Yes,78,73,1
4150,6.5,1,2,2,90,4.8,No,Yes,70,68,0
4151,7.4,1,3,0,71,4.4,No,Yes,84,64,1
4152,7.9,2,3,2,80,4.4,Yes,Yes,84,81,1
4153,8.2,1,1,0,88,3.9,No,Yes,66,64,0
4154,6.7,1,2,0,78,4.6,No,Yes,73,67,1
4155,8.1,0,2,0,81,4.5,Yes,Yes,80,83,0
4156,8.4,0,2,2,80,3.9,Yes,Yes,76,80,1
4157,8.7,2,3,2,89,4.7,Yes,Yes,70,63,1
4158,8,1,1,1,82,4,No,No,55,74,0
4159,8,1,3,2,90,4.3,Yes,Yes,66,85,1
4160,7.8,1,3,2,87,4.8,Yes,Yes,67,88,1
4161,7.7,0,2,2,69,4.4,Yes,Yes,82,84,0
4162,8.3,2,3,0,86,4.7,Yes,Yes,81,71,1
4163,8.4,1,1,3,83,4.6,Yes,No,74,62,0
4164,7.9,1,2,1,64,4.2,No,Yes,60,58,0
4165,8.5,1,2,0,70,3.9,Yes,Yes,81,83,1
4166,8.5,1,3,2,90,4.8,Yes,Yes,82,86,1
4167,8.4,1,3,2,85,4.8,Yes,Yes,82,76,1
4168,7.4,1,3,2,70,4.4,No,No,58,70,0
4169,6.5,0,3,1,70,3.3,Yes,Yes,68,66,1
4170,8,1,1,0,81,4.2,Yes,Yes,72,70,0
4171,6.6,1,2,1,66,4.6,Yes,No,57,70,0
4172,6.8,0,1,2,71,4.2,No,No,70,62,0
4173,7.5,1,1,1,78,4.4,No,Yes,55,69,0
4174,7.8,0,2,0,78,4.4,No,Yes,59,64,1
4175,6.6,0,2,0,83,4.8,Yes,Yes,82,88,1
4176,6.5,1,1,0,68,4.8,No,Yes,62,66,0
4177,6.6,1,1,0,76,4.4,No,No,59,70,0
4178,6.7,0,2,0,74,3.6,No,Yes,82,69,1
4179,8.1,0,2,2,68,4.8,No,Yes,72,72,0
4180,7.6,0,1,0,66,4,No,No,61,69,0
4181,6.5,1,1,1,75,3.6,No,Yes,60,64,0
4182,7.5,0,1,0,72,3.9,No,Yes,65,70,0
4183,7.5,0,2,0,81,4.3,Yes,Yes,63,61,0
4184,8.3,1,3,2,85,4.7,Yes,Yes,74,78,0
4185,6.5,1,1,2,80,4.3,No,Yes,70,77,0
4186,6.5,0,1,1,75,4.5,Yes,Yes,67,81,0
4187,6.9,1,1,0,76,4,No,No,55,66,1
4188,7.7,1,1,0,78,3.8,No,Yes,55,61,0
4189,8.1,2,3,2,88,4.7,Yes,Yes,80,87,1
4190,7.5,2,2,1,78,4.4,Yes,Yes,80,86,1
4191,6.9,0,1,0,72,4.4,No,No,55,57,0
4192,8.4,2,3,2,90,4.8,Yes,Yes,77,87,1
4193,7.8,1,3,2,90,4.8,Yes,Yes,80,88,1
4194,8,2,1,2,89,4.2,No,Yes,68,82,0
4195,7.6,1,1,1,71,4.3,No,No,59,63,0
4196,8,1,3,2,90,4.7,Yes,Yes,76,88,1
4197,8.2,2,2,2,73,4.6,Yes,Yes,83,87,0
4198,6.7,1,1,0,79,4.1,No,Yes,56,70,0
4199,8.5,2,3,2,90,4.8,Yes,Yes,82,87,1
4200,8.6,1,3,2,90,4.8,Yes,Yes,71,87,1
4201,7.6,0,1,0,76,3.5,Yes,Yes,74,65,1
4202,6.5,1,2,0,76,4.3,Yes,Yes,69,73,0
4203,8.3,1,2,3,90,4.8,Yes,Yes,75,86,1
4204,7.5,0,2,1,80,4.7,No,Yes,82,82,1
4205,6.7,1,1,1,66,3.5,Yes,No,86,69,0
4206,8.6,2,3,2,90,4.8,Yes,Yes,75,88,1
4207,8.2,1,3,2,90,4.8,Yes,Yes,80,81,1
4208,7.4,1,1,1,80,4.7,Yes,Yes,68,70,0
4209,7.5,1,1,0,84,3.7,No,Yes,77,87,0
4210,7.5,0,2,1,83,4.6,No,Yes,55,69,0
4211,7.7,0,2,1,75,4.8,No,Yes,72,68,0
4212,7.1,1,3,2,88,4,Yes,Yes,78,65,1
4213,7.9,1,2,0,76,4.7,Yes,No,78,61,0
4214,7.4,1,1,0,78,4.8,Yes,No,74,80,1
4215,8,0,2,2,79,4.4,No,Yes,55,68,0
4216,7.7,1,2,0,63,4.3,No,No,55,72,0
4217,8.6,1,2,2,83,4,Yes,Yes,65,72,0
4218,6.9,1,3,2,87,4.8,Yes,Yes,71,86,1
4219,7.6,1,2,1,81,3.9,No,No,74,66,0
4220,7.8,2,3,2,90,4.8,Yes,Yes,81,88,1
4221,8.9,2,3,0,90,4.8,Yes,Yes,71,84,1
4222,7.3,1,1,1,78,4.2,Yes,Yes,69,72,0
4223,8.5,1,3,1,84,4.3,Yes,Yes,80,82,1
4224,8.1,2,3,2,90,4.6,Yes,Yes,85,88,1
4225,7.7,1,2,2,82,4.8,No,Yes,82,76,1
4226,7.9,1,1,0,85,4.7,No,Yes,56,67,0
4227,8.2,2,3,2,90,4.8,Yes,Yes,71,88,1
4228,8.1,0,3,2,84,4.8,Yes,Yes,74,86,0
4229,7.8,0,1,1,84,4.3,Yes,No,67,80,0
4230,8.5,1,3,2,90,4.5,Yes,Yes,76,83,0
4231,7.3,1,1,1,72,4.6,No,Yes,58,70,0
4232,7.4,1,1,1,81,4.2,No,No,82,61,0
4233,7.7,1,1,0,76,3.8,No,No,55,61,0
4234,7.4,1,1,0,85,4.7,Yes,Yes,70,72,0
4235,7.5,1,2,0,89,4.7,Yes,Yes,85,84,1
4236,8.3,1,1,0,69,4.5,No,Yes,55,65,0
4237,7.7,1,1,0,64,4.4,No,No,62,63,0
4238,6.5,1,1,0,69,4.5,No,No,55,70,0
4239,7.4,1,2,1,68,3.5,No,Yes,58,76,0
4240,8.6,2,3,2,90,4.8,Yes,Yes,88,86,1
4241,7.6,1,2,2,80,4.5,No,Yes,68,86,0
4242,8.4,2,3,2,83,4.6,Yes,Yes,81,87,1
4243,7.5,1,1,0,74,3.7,Yes,Yes,58,67,1
4244,8.8,2,3,2,90,4.8,Yes,Yes,79,84,1
4245,7.6,0,3,0,88,4.6,Yes,No,82,81,1
4246,7.5,1,2,0,83,4.3,No,Yes,56,66,1
4247,8.4,1,2,1,85,4.8,Yes,No,79,80,0
4248,8,2,2,2,87,4.6,Yes,Yes,70,83,0
4249,8.2,0,3,2,81,4.7,Yes,Yes,73,80,1
4250,8.3,2,3,2,90,4.8,Yes,Yes,85,82,1
4251,7.6,1,1,1,69,4.3,No,No,58,70,0
4252,6.5,1,1,1,72,4.2,No,No,55,57,0
4253,7.5,0,1,0,80,3.9,No,Yes,61,62,0
4254,8.8,2,3,2,90,4.7,Yes,Yes,86,81,1
4255,8.1,2,1,1,81,4,Yes,Yes,73,88,1
4256,7.7,1,1,2,64,4.4,Yes,Yes,61,64,0
4257,8.4,2,3,2,77,4.5,Yes,Yes,74,83,0
4258,8.1,2,3,0,86,4.5,No,Yes,73,83,1
4259,8.4,0,1,1,82,3.6,No,Yes,61,65,1
4260,8.7,1,3,3,90,4.5,Yes,Yes,79,87,1
4261,6.8,1,1,1,68,4.5,No,Yes,77,67,0
4262,8.3,1,3,2,90,4.8,Yes,Yes,83,83,1
4263,6.5,1,3,0,72,4.6,Yes,Yes,85,69,1
4264,7.9,1,3,2,90,4.8,Yes,Yes,76,70,1
4265,7.5,1,2,0,79,4.2,No,Yes,55,71,0
4266,7.7,1,2,0,78,4,No,Yes,57,68,0
4267,7.5,0,1,1,82,4.7,No,No,72,70,0
4268,8.2,1,3,3,88,4.8,No,Yes,82,69,1
4269,7.2,1,1,0,61,3.5,No,No,55,69,0
4270,8.1,2,3,2,85,4.5,Yes,Yes,75,67,0
4271,8.3,1,2,1,76,4.2,Yes,Yes,78,80,0
4272,8.2,0,1,0,76,4.3,No,No,77,64,0
4273,7,1,1,1,64,4.1,No,No,58,62,0
4274,7.6,1,2,1,73,4.3,Yes,Yes,76,83,1
4275,6.8,0,1,1,68,3.9,No,No,64,62,0
4276,6.5,1,2,0,83,4.6,Yes,Yes,73,65,0
4277,7.5,0,1,0,80,4.1,No,Yes,62,73,0
4278,7.5,1,2,0,74,4.6,No,Yes,58,75,0
4279,6.7,1,1,0,60,4,No,No,61,62,0
4280,7.9,1,2,0,85,4.1,Yes,Yes,59,64,0
4281,7.4,1,2,0,76,4.4,Yes,Yes,55,73,0
4282,7.4,0,2,0,72,3.5,No,Yes,67,66,0
4283,8.1,0,1,1,84,4.6,Yes,No,65,79,0
4284,7.2,0,2,0,77,3.7,No,Yes,55,63,0
4285,7.6,1,1,0,72,4.2,No,Yes,74,69,0
4286,7.6,2,2,1,72,3.9,Yes,No,79,80,0
4287,7.1,0,1,1,69,3.7,Yes,No,61,66,0
4288,6.8,1,2,0,82,4.4,Yes,Yes,59,69,1
4289,7.4,1,2,0,69,3.6,No,Yes,55,63,0
4290,7.6,1,1,0,73,4.2,No,Yes,55,69,0
4291,7.5,2,3,2,90,4.1,No,Yes,63,83,1
4292,6.5,0,1,0,62,4.1,No,No,75,60,0
4293,7.4,1,3,0,88,4.1,Yes,Yes,59,73,0
4294,7.6,1,1,0,74,3.8,No,No,56,67,0
4295,8.1,0,3,2,79,4.3,Yes,Yes,72,83,1
4296,8.1,0,1,2,90,4.7,Yes,Yes,78,74,1
4297,8.8,1,3,2,84,4.2,Yes,Yes,73,82,1
4298,8.2,2,3,2,90,4.8,Yes,Yes,74,85,1
4299,6.5,1,1,0,72,4.7,No,No,58,68,0
4300,7.5,1,3,2,89,4.8,Yes,Yes,61,70,0
4301,8.2,1,3,1,77,4.2,Yes,Yes,70,84,1
4302,7.8,0,1,0,74,4,No,No,55,63,0
4303,6.6,1,1,0,63,3.7,No,No,59,70,0
4304,8.1,2,3,2,88,4.4,No,No,73,82,1
4305,7.4,0,1,0,79,3.3,No,Yes,58,61,0
4306,8.7,1,2,0,69,4.6,Yes,Yes,65,81,1
4307,7.6,1,3,1,79,3.9,Yes,Yes,70,85,1
4308,6.5,0,2,0,74,4.1,No,Yes,55,82,0
4309,7.5,1,3,0,71,4.2,No,Yes,65,67,0
4310,8.9,1,3,1,84,4.8,Yes,Yes,82,81,0
4311,7.5,1,1,0,84,4.3,No,Yes,55,59,0
4312,8.1,2,3,2,89,4.8,Yes,Yes,89,71,0
4313,7.5,1,3,1,73,4,No,Yes,55,68,0
4314,8.3,1,2,1,79,4.2,No,No,55,72,0
4315,7.5,1,1,0,78,3.6,No,No,57,68,0
4316,8.3,0,3,1,88,4.2,Yes,Yes,69,86,1
4317,8.1,2,1,3,78,4.2,Yes,Yes,62,67,1
4318,7.3,1,2,0,80,4.2,No,No,57,69,0
4319,7.5,0,2,0,68,4.1,Yes,Yes,69,58,0
4320,7.5,1,2,0,63,3.4,No,Yes,55,68,0
4321,7.8,2,2,2,65,4.3,Yes,Yes,57,72,0
4322,7.6,1,1,0,72,3.4,No,No,77,67,0
4323,7.7,1,2,1,75,4.6,Yes,Yes,68,70,0
4324,7.7,1,1,1,70,4.6,No,Yes,55,66,0
4325,8.1,1,3,2,80,4.7,No,Yes,67,67,1
4326,8.4,1,3,2,78,4.1,Yes,Yes,75,83,1
4327,8,2,3,2,86,4.7,Yes,Yes,85,85,1
4328,7.4,1,1,1,65,4.5,No,No,55,73,0
4329,7.4,1,2,0,76,4,No,Yes,78,74,0
4330,8.4,0,3,2,77,4.6,Yes,No,63,79,1
4331,8.3,2,3,2,79,4.4,Yes,Yes,83,85,1
4332,7.5,2,2,2,85,4.6,Yes,Yes,77,88,1
4333,8.5,1,3,2,89,4,Yes,Yes,68,74,0
4334,8.2,2,2,0,86,4.5,Yes,Yes,55,83,1
4335,7.5,1,1,0,72,4.3,No,No,59,65,0
4336,8.4,2,3,2,90,4.6,Yes,Yes,80,88,1
4337,8,1,1,2,82,4.6,Yes,Yes,63,88,0
4338,7.4,0,3,2,75,4.8,Yes,Yes,76,72,0
4339,8.1,2,3,1,79,3.9,Yes,Yes,82,80,1
4340,8.6,2,3,2,90,4.6,Yes,Yes,88,86,1
4341,7.8,0,3,1,87,4.4,Yes,Yes,71,70,0
4342,7.8,1,1,1,75,3.8,No,No,59,63,0
4343,8,1,3,2,87,4.8,Yes,Yes,70,85,0
4344,7.6,1,1,0,69,3.4,Yes,Yes,73,59,0
4345,7.5,2,3,0,87,4.6,Yes,No,80,81,1
4346,7.5,0,3,2,86,4.4,No,Yes,83,85,0
4347,7.6,1,2,1,64,3.7,No,Yes,63,76,1
4348,7.9,1,3,1,67,4.4,Yes,No,71,77,0
4349,7.5,1,3,0,71,4.7,No,No,73,66,0
4350,7.8,1,3,0,90,3.7,Yes,Yes,71,85,0
4351,8.1,2,3,2,87,4.8,No,Yes,76,82,0
4352,8.1,2,1,0,76,4.3,No,No,67,71,0
4353,7.4,1,1,1,78,4.8,Yes,Yes,72,61,0
4354,8.2,2,3,2,90,4.8,Yes,Yes,86,83,1
4355,6.5,0,1,1,72,4.5,No,No,55,67,0
4356,7.5,1,3,2,86,4.8,Yes,Yes,71,88,1
4357,7.6,1,1,0,71,4,Yes,Yes,69,88,0
4358,8.1,1,3,2,90,4.8,Yes,Yes,80,88,1
4359,8.7,1,3,1,90,4,Yes,Yes,81,80,1
4360,6.5,0,1,0,74,4.1,Yes,No,66,61,0
4361,8,1,3,3,90,4.8,Yes,Yes,67,84,1
4362,6.5,1,1,1,69,4.2,Yes,No,70,69,1
4363,7.5,1,1,2,78,4.3,Yes,No,58,70,1
4364,6.9,0,2,0,69,3.4,No,No,66,72,0
4365,7,1,1,1,74,4.4,Yes,Yes,78,71,1
4366,7.9,1,3,3,86,4.5,Yes,Yes,69,67,1
4367,8.3,1,3,2,88,4.7,Yes,Yes,85,80,1
4368,7.1,0,3,2,90,4.8,Yes,Yes,74,87,1
4369,8.4,2,3,0,90,4.8,Yes,Yes,58,88,1
4370,7.7,2,3,2,90,4.8,Yes,Yes,82,81,1
4371,8.2,0,3,2,84,4.8,Yes,Yes,56,74,1
4372,8.6,1,1,0,81,4.3,Yes,Yes,55,63,0
4373,7.6,1,2,2,79,4.1,No,No,62,67,0
4374,7.9,1,3,0,83,4.3,No,Yes,55,74,0
4375,6.5,0,1,1,80,3.4,Yes,Yes,60,66,0
4376,7.8,1,2,0,86,4.6,No,Yes,56,66,0
4377,6.9,1,2,1,88,4.6,Yes,Yes,77,86,0
4378,6.9,0,3,1,87,4.6,Yes,Yes,66,75,0
4379,7.7,1,2,1,79,4.6,Yes,Yes,68,70,0
4380,8.3,2,1,2,83,4.8,Yes,Yes,78,83,1
4381,7.5,1,2,0,74,4.2,No,No,55,63,0
4382,8.6,1,2,0,75,3.9,Yes,Yes,76,61,1
4383,8.4,2,3,2,90,4.6,Yes,Yes,83,84,1
4384,6.5,0,3,0,81,3.8,No,Yes,59,69,0
4385,6.9,1,1,1,70,4.5,No,No,65,72,0
4386,8.3,2,1,1,77,4.1,Yes,Yes,72,68,0
4387,8.4,1,3,2,90,4.5,Yes,Yes,77,87,1
4388,8.6,0,3,2,90,4.8,Yes,No,81,85,1
4389,8.2,0,3,0,87,4.8,Yes,Yes,77,83,1
4390,6.5,1,1,2,85,4.5,Yes,Yes,73,67,1
4391,7.6,2,1,1,66,3.7,No,No,64,71,0
4392,8.7,1,2,1,76,4.2,Yes,Yes,75,86,1
4393,7.6,1,1,0,67,3.6,No,Yes,56,68,0
4394,7.9,1,3,1,82,4.5,Yes,Yes,77,81,1
4395,7.6,1,2,1,79,4.3,No,Yes,75,72,0
4396,8.8,1,3,2,90,4.8,Yes,Yes,81,84,1
4397,7.5,1,2,0,80,4.3,No,No,76,71,0
4398,8.6,1,3,2,90,4.7,Yes,Yes,84,84,1
4399,8.1,2,3,2,90,4.5,Yes,Yes,80,85,1
4400,7.1,2,1,1,81,4.6,Yes,Yes,77,83,0
4401,7.7,2,3,2,76,4.8,Yes,Yes,70,85,1
4402,8.3,0,3,1,87,3.8,Yes,Yes,55,66,1
4403,8.4,1,3,1,75,4.8,Yes,Yes,79,68,0
4404,8.4,0,3,2,86,4.8,Yes,Yes,75,86,1
4405,8.5,2,1,2,85,4.7,No,Yes,75,84,1
4406,7.4,1,3,0,82,4.1,Yes,Yes,77,87,1
4407,7.4,1,1,1,76,4,Yes,Yes,55,62,0
4408,7.4,0,1,0,65,4.2,No,No,64,67,0
4409,8.1,1,1,0,86,3.8,No,No,78,68,0
4410,6.8,1,1,0,74,4,No,No,66,69,0
4411,7.8,0,3,0,70,4.6,Yes,Yes,70,66,1
4412,7.6,1,1,1,71,4.5,Yes,No,61,72,1
4413,8.4,2,3,2,89,4.5,Yes,Yes,82,83,1
4414,6.8,1,2,0,74,4.3,No,Yes,55,67,0
4415,7.5,1,1,2,68,3.9,Yes,Yes,80,78,0
